region	tags	indicator	Программы бакалавриата / Принято / 3	Программы бакалавриата / Численность студентов / 4	Программы бакалавриата / Выпуск / 5	Программы специалитета / Принято / 6	Программы специалитета / Численность студентов / 7	Программы специалитета / Выпуск / 8	Программы магистратуры / Принято / 9	Программы магистратуры / Численность студентов / 10	Программы магистратуры / Выпуск / 11
Республика Коми	Государственные, Муниципальные; заочная	Из строки 01 - студенты, использующие образовательный кредит для оплаты обучения / 07	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0
Республика Коми	Государственные, Муниципальные; заочная	Студенты, обучающиеся по договорам об оказании платных образовательных услуг - всего (сумма строк 02-04; 05,06) / 01	216.0	1791.0	465.0	104.0	428.0	19.0	117.0	355.0	60.0
Республика Коми	Государственные, Муниципальные; заочная	в том числе: за счет средств:  лиц зачисляемых на обучение (родителей (законных  представителей) несовершеннолетних обучающихся) / 02	213.0	1768.0	463.0	102.0	421.0	19.0	116.0	353.0	60.0
Республика Коми	Государственные, Муниципальные; заочная	иных физических лиц / 03	1.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Коми	Государственные, Муниципальные; заочная	получают второе и последующее высшее образование / 06	24.0	87.0	29.0	6.0	29.0	0.0	1.0	3.0	4.0
Республика Коми	Государственные, Муниципальные; заочная	получают первое высшее образование / 05	192.0	1704.0	436.0	98.0	399.0	19.0	116.0	352.0	56.0
Республика Коми	Государственные, Муниципальные; заочная	юридических лиц / 04	2.0	15.0	2.0	2.0	7.0	0.0	1.0	2.0	0.0
Республика Коми	Государственные, Муниципальные; очная	Из строки 01 - студенты, использующие образовательный кредит для оплаты обучения / 07	2.0	7.0	0.0	2.0	5.0	1.0	0.0	0.0	0.0
Республика Коми	Государственные, Муниципальные; очная	Студенты, обучающиеся по договорам об оказании платных образовательных услуг - всего (сумма строк 02-04; 05,06) / 01	69.0	385.0	101.0	52.0	305.0	37.0	26.0	44.0	16.0
Республика Коми	Государственные, Муниципальные; очная	в том числе: за счет средств:  лиц зачисляемых на обучение (родителей (законных  представителей) несовершеннолетних обучающихся) / 02	66.0	381.0	96.0	51.0	235.0	8.0	26.0	44.0	16.0
Республика Коми	Государственные, Муниципальные; очная	иных физических лиц / 03	3.0	4.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Коми	Государственные, Муниципальные; очная	получают второе и последующее высшее образование / 06	0.0	3.0	0.0	0.0	6.0	0.0	0.0	1.0	0.0
Республика Коми	Государственные, Муниципальные; очная	получают первое высшее образование / 05	69.0	382.0	101.0	52.0	299.0	37.0	26.0	43.0	16.0
Республика Коми	Государственные, Муниципальные; очная	юридических лиц / 04	0.0	0.0	0.0	1.0	70.0	29.0	0.0	0.0	0.0
Республика Коми	Государственные, Муниципальные; очно-заочная	Из строки 01 - студенты, использующие образовательный кредит для оплаты обучения / 07	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Коми	Государственные, Муниципальные; очно-заочная	Студенты, обучающиеся по договорам об оказании платных образовательных услуг - всего (сумма строк 02-04; 05,06) / 01	190.0	448.0	0.0	0.0	0.0	0.0	53.0	146.0	25.0
Республика Коми	Государственные, Муниципальные; очно-заочная	в том числе: за счет средств:  лиц зачисляемых на обучение (родителей (законных  представителей) несовершеннолетних обучающихся) / 02	190.0	448.0	0.0	0.0	0.0	0.0	53.0	142.0	25.0
Республика Коми	Государственные, Муниципальные; очно-заочная	иных физических лиц / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Коми	Государственные, Муниципальные; очно-заочная	получают второе и последующее высшее образование / 06	3.0	10.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Республика Коми	Государственные, Муниципальные; очно-заочная	получают первое высшее образование / 05	187.0	438.0	0.0	0.0	0.0	0.0	53.0	145.0	24.0
Республика Коми	Государственные, Муниципальные; очно-заочная	юридических лиц / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
Республика Крым	Государственные, Муниципальные; заочная	Из строки 01 - студенты, использующие образовательный кредит для оплаты обучения / 07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Крым	Государственные, Муниципальные; заочная	Студенты, обучающиеся по договорам об оказании платных образовательных услуг - всего (сумма строк 02-04; 05,06) / 01	146.0	1806.0	433.0	180.0	604.0	46.0	398.0	1448.0	520.0
Республика Крым	Государственные, Муниципальные; заочная	в том числе: за счет средств:  лиц зачисляемых на обучение (родителей (законных  представителей) несовершеннолетних обучающихся) / 02	94.0	1084.0	294.0	180.0	603.0	43.0	208.0	723.0	216.0
Республика Крым	Государственные, Муниципальные; заочная	иных физических лиц / 03	46.0	715.0	139.0	0.0	1.0	3.0	189.0	714.0	302.0
Республика Крым	Государственные, Муниципальные; заочная	получают второе и последующее высшее образование / 06	11.0	77.0	12.0	8.0	12.0	6.0	336.0	1221.0	388.0
Республика Крым	Государственные, Муниципальные; заочная	получают первое высшее образование / 05	135.0	1729.0	421.0	172.0	592.0	40.0	62.0	227.0	132.0
Республика Крым	Государственные, Муниципальные; заочная	юридических лиц / 04	6.0	7.0	0.0	0.0	0.0	0.0	1.0	11.0	2.0
Республика Крым	Государственные, Муниципальные; очная	Из строки 01 - студенты, использующие образовательный кредит для оплаты обучения / 07	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Крым	Государственные, Муниципальные; очная	Студенты, обучающиеся по договорам об оказании платных образовательных услуг - всего (сумма строк 02-04; 05,06) / 01	384.0	1562.0	680.0	1536.0	3909.0	216.0	194.0	289.0	69.0
Республика Крым	Государственные, Муниципальные; очная	в том числе: за счет средств:  лиц зачисляемых на обучение (родителей (законных  представителей) несовершеннолетних обучающихся) / 02	271.0	1098.0	434.0	1531.0	636.0	215.0	136.0	206.0	54.0
Республика Крым	Государственные, Муниципальные; очная	иных физических лиц / 03	113.0	464.0	246.0	4.0	3273.0	1.0	58.0	83.0	15.0
Республика Крым	Государственные, Муниципальные; очная	получают второе и последующее высшее образование / 06	1.0	3.0	2.0	8.0	25.0	4.0	143.0	219.0	56.0
Республика Крым	Государственные, Муниципальные; очная	получают первое высшее образование / 05	383.0	1559.0	678.0	1528.0	3884.0	212.0	51.0	70.0	13.0
Республика Крым	Государственные, Муниципальные; очная	юридических лиц / 04	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Республика Крым	Государственные, Муниципальные; очно-заочная	Из строки 01 - студенты, использующие образовательный кредит для оплаты обучения / 07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Крым	Государственные, Муниципальные; очно-заочная	Студенты, обучающиеся по договорам об оказании платных образовательных услуг - всего (сумма строк 02-04; 05,06) / 01	227.0	612.0	132.0	0.0	0.0	2.0	38.0	89.0	17.0
Республика Крым	Государственные, Муниципальные; очно-заочная	в том числе: за счет средств:  лиц зачисляемых на обучение (родителей (законных  представителей) несовершеннолетних обучающихся) / 02	161.0	456.0	102.0	0.0	0.0	2.0	2.0	7.0	0.0
Республика Крым	Государственные, Муниципальные; очно-заочная	иных физических лиц / 03	66.0	156.0	30.0	0.0	0.0	0.0	35.0	82.0	17.0
Республика Крым	Государственные, Муниципальные; очно-заочная	получают второе и последующее высшее образование / 06	0.0	0.0	0.0	0.0	0.0	0.0	32.0	79.0	17.0
Республика Крым	Государственные, Муниципальные; очно-заочная	получают первое высшее образование / 05	227.0	612.0	132.0	0.0	0.0	2.0	6.0	10.0	0.0
Республика Крым	Государственные, Муниципальные; очно-заочная	юридических лиц / 04	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Республика Крым	заочная; Частные	Из строки 01 - студенты, использующие образовательный кредит для оплаты обучения / 07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Крым	заочная; Частные	Студенты, обучающиеся по договорам об оказании платных образовательных услуг - всего (сумма строк 02-04; 05,06) / 01	116.0	458.0	102.0	0.0	0.0	0.0	12.0	30.0	25.0
Республика Крым	заочная; Частные	в том числе: за счет средств:  лиц зачисляемых на обучение (родителей (законных  представителей) несовершеннолетних обучающихся) / 02	116.0	438.0	102.0	0.0	0.0	0.0	12.0	30.0	25.0
Республика Крым	заочная; Частные	иных физических лиц / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Крым	заочная; Частные	получают второе и последующее высшее образование / 06	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Крым	заочная; Частные	получают первое высшее образование / 05	116.0	450.0	102.0	0.0	0.0	0.0	12.0	30.0	25.0
Республика Крым	заочная; Частные	юридических лиц / 04	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Крым	очная; Частные	Из строки 01 - студенты, использующие образовательный кредит для оплаты обучения / 07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Крым	очная; Частные	Студенты, обучающиеся по договорам об оказании платных образовательных услуг - всего (сумма строк 02-04; 05,06) / 01	159.0	361.0	79.0	0.0	0.0	0.0	49.0	63.0	10.0
Республика Крым	очная; Частные	в том числе: за счет средств:  лиц зачисляемых на обучение (родителей (законных  представителей) несовершеннолетних обучающихся) / 02	150.0	335.0	79.0	0.0	0.0	0.0	49.0	63.0	10.0
Республика Крым	очная; Частные	иных физических лиц / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Крым	очная; Частные	получают второе и последующее высшее образование / 06	0.0	1.0	0.0	0.0	0.0	0.0	49.0	63.0	10.0
Республика Крым	очная; Частные	получают первое высшее образование / 05	159.0	360.0	79.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Крым	очная; Частные	юридических лиц / 04	9.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Крым	очно-заочная; Частные	Из строки 01 - студенты, использующие образовательный кредит для оплаты обучения / 07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Крым	очно-заочная; Частные	Студенты, обучающиеся по договорам об оказании платных образовательных услуг - всего (сумма строк 02-04; 05,06) / 01	170.0	334.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Крым	очно-заочная; Частные	в том числе: за счет средств:  лиц зачисляемых на обучение (родителей (законных  представителей) несовершеннолетних обучающихся) / 02	170.0	334.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Крым	очно-заочная; Частные	иных физических лиц / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Крым	очно-заочная; Частные	получают второе и последующее высшее образование / 06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Крым	очно-заочная; Частные	получают первое высшее образование / 05	170.0	334.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Крым	очно-заочная; Частные	юридических лиц / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Марий Эл	Государственные, Муниципальные; заочная	Из строки 01 - студенты, использующие образовательный кредит для оплаты обучения / 07	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
Республика Марий Эл	Государственные, Муниципальные; заочная	Студенты, обучающиеся по договорам об оказании платных образовательных услуг - всего (сумма строк 02-04; 05,06) / 01	322.0	633.0	242.0	0.0	18.0	0.0	74.0	160.0	76.0
Республика Марий Эл	Государственные, Муниципальные; заочная	в том числе: за счет средств:  лиц зачисляемых на обучение (родителей (законных  представителей) несовершеннолетних обучающихся) / 02	73.0	621.0	233.0	0.0	18.0	0.0	73.0	159.0	76.0
Республика Марий Эл	Государственные, Муниципальные; заочная	иных физических лиц / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Марий Эл	Государственные, Муниципальные; заочная	получают второе и последующее высшее образование / 06	0.0	47.0	14.0	0.0	1.0	0.0	16.0	44.0	0.0
Республика Марий Эл	Государственные, Муниципальные; заочная	получают первое высшее образование / 05	322.0	586.0	228.0	0.0	17.0	0.0	58.0	116.0	76.0
Республика Марий Эл	Государственные, Муниципальные; заочная	юридических лиц / 04	249.0	12.0	9.0	0.0	0.0	0.0	1.0	1.0	0.0
Республика Марий Эл	Государственные, Муниципальные; очная	Из строки 01 - студенты, использующие образовательный кредит для оплаты обучения / 07	0.0	2.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0
Республика Марий Эл	Государственные, Муниципальные; очная	Студенты, обучающиеся по договорам об оказании платных образовательных услуг - всего (сумма строк 02-04; 05,06) / 01	93.0	471.0	239.0	131.0	1767.0	281.0	36.0	55.0	12.0
Республика Марий Эл	Государственные, Муниципальные; очная	в том числе: за счет средств:  лиц зачисляемых на обучение (родителей (законных  представителей) несовершеннолетних обучающихся) / 02	93.0	470.0	239.0	131.0	831.0	131.0	34.0	53.0	12.0
Республика Марий Эл	Государственные, Муниципальные; очная	иных физических лиц / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Марий Эл	Государственные, Муниципальные; очная	получают второе и последующее высшее образование / 06	0.0	1.0	0.0	0.0	0.0	0.0	2.0	6.0	4.0
Республика Марий Эл	Государственные, Муниципальные; очная	получают первое высшее образование / 05	93.0	470.0	239.0	131.0	1767.0	281.0	34.0	49.0	8.0
Республика Марий Эл	Государственные, Муниципальные; очная	юридических лиц / 04	0.0	1.0	0.0	0.0	936.0	150.0	2.0	2.0	0.0
Республика Марий Эл	Государственные, Муниципальные; очно-заочная	Из строки 01 - студенты, использующие образовательный кредит для оплаты обучения / 07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Марий Эл	Государственные, Муниципальные; очно-заочная	Студенты, обучающиеся по договорам об оказании платных образовательных услуг - всего (сумма строк 02-04; 05,06) / 01	136.0	404.0	29.0	25.0	55.0	0.0	25.0	47.0	3.0
Республика Марий Эл	Государственные, Муниципальные; очно-заочная	в том числе: за счет средств:  лиц зачисляемых на обучение (родителей (законных  представителей) несовершеннолетних обучающихся) / 02	135.0	399.0	29.0	23.0	49.0	0.0	25.0	45.0	3.0
Республика Марий Эл	Государственные, Муниципальные; очно-заочная	иных физических лиц / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Марий Эл	Государственные, Муниципальные; очно-заочная	получают второе и последующее высшее образование / 06	5.0	6.0	0.0	0.0	0.0	0.0	15.0	24.0	0.0
Республика Марий Эл	Государственные, Муниципальные; очно-заочная	получают первое высшее образование / 05	131.0	398.0	29.0	25.0	55.0	0.0	10.0	23.0	3.0
Республика Марий Эл	Государственные, Муниципальные; очно-заочная	юридических лиц / 04	1.0	5.0	0.0	2.0	6.0	0.0	0.0	2.0	0.0
Республика Марий Эл	заочная; Частные	Из строки 01 - студенты, использующие образовательный кредит для оплаты обучения / 07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Марий Эл	заочная; Частные	Студенты, обучающиеся по договорам об оказании платных образовательных услуг - всего (сумма строк 02-04; 05,06) / 01	0.0	291.0	134.0	0.0	0.0	0.0	12.0	36.0	15.0
Республика Марий Эл	заочная; Частные	в том числе: за счет средств:  лиц зачисляемых на обучение (родителей (законных  представителей) несовершеннолетних обучающихся) / 02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Марий Эл	заочная; Частные	иных физических лиц / 03	0.0	291.0	134.0	0.0	0.0	0.0	12.0	36.0	15.0
Республика Марий Эл	заочная; Частные	получают второе и последующее высшее образование / 06	0.0	111.0	34.0	0.0	0.0	0.0	12.0	36.0	15.0
Республика Марий Эл	заочная; Частные	получают первое высшее образование / 05	0.0	180.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Марий Эл	заочная; Частные	юридических лиц / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Марий Эл	очная; Частные	Из строки 01 - студенты, использующие образовательный кредит для оплаты обучения / 07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Марий Эл	очная; Частные	Студенты, обучающиеся по договорам об оказании платных образовательных услуг - всего (сумма строк 02-04; 05,06) / 01	0.0	7.0	7.0	31.0	32.0	0.0	0.0	0.0	0.0
Республика Марий Эл	очная; Частные	в том числе: за счет средств:  лиц зачисляемых на обучение (родителей (законных  представителей) несовершеннолетних обучающихся) / 02	0.0	7.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Марий Эл	очная; Частные	иных физических лиц / 03	0.0	0.0	0.0	31.0	32.0	0.0	0.0	0.0	0.0
Республика Марий Эл	очная; Частные	получают второе и последующее высшее образование / 06	0.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0
Республика Марий Эл	очная; Частные	получают первое высшее образование / 05	0.0	7.0	7.0	28.0	29.0	0.0	0.0	0.0	0.0
Республика Марий Эл	очная; Частные	юридических лиц / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Марий Эл	очно-заочная; Частные	Из строки 01 - студенты, использующие образовательный кредит для оплаты обучения / 07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Марий Эл	очно-заочная; Частные	Студенты, обучающиеся по договорам об оказании платных образовательных услуг - всего (сумма строк 02-04; 05,06) / 01	100.0	198.0	7.0	0.0	0.0	0.0	14.0	22.0	0.0
Республика Марий Эл	очно-заочная; Частные	в том числе: за счет средств:  лиц зачисляемых на обучение (родителей (законных  представителей) несовершеннолетних обучающихся) / 02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Марий Эл	очно-заочная; Частные	иных физических лиц / 03	100.0	198.0	7.0	0.0	0.0	0.0	14.0	22.0	0.0
Республика Марий Эл	очно-заочная; Частные	получают второе и последующее высшее образование / 06	9.0	57.0	0.0	0.0	0.0	0.0	14.0	22.0	0.0
Республика Марий Эл	очно-заочная; Частные	получают первое высшее образование / 05	91.0	141.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Марий Эл	очно-заочная; Частные	юридических лиц / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Мордовия	Государственные, Муниципальные; заочная	Из строки 01 - студенты, использующие образовательный кредит для оплаты обучения / 07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Республика Мордовия	Государственные, Муниципальные; заочная	Студенты, обучающиеся по договорам об оказании платных образовательных услуг - всего (сумма строк 02-04; 05,06) / 01	267.0	1417.0	307.0	218.0	998.0	54.0	152.0	584.0	304.0
Республика Мордовия	Государственные, Муниципальные; заочная	в том числе: за счет средств:  лиц зачисляемых на обучение (родителей (законных  представителей) несовершеннолетних обучающихся) / 02	262.0	1406.0	302.0	217.0	996.0	54.0	150.0	577.0	300.0
Республика Мордовия	Государственные, Муниципальные; заочная	иных физических лиц / 03	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Республика Мордовия	Государственные, Муниципальные; заочная	получают второе и последующее высшее образование / 06	3.0	356.0	117.0	27.0	71.0	14.0	5.0	20.0	8.0
Республика Мордовия	Государственные, Муниципальные; заочная	получают первое высшее образование / 05	264.0	1061.0	190.0	191.0	927.0	40.0	147.0	564.0	296.0
Республика Мордовия	Государственные, Муниципальные; заочная	юридических лиц / 04	5.0	9.0	5.0	1.0	2.0	0.0	2.0	6.0	4.0
Республика Мордовия	Государственные, Муниципальные; очная	Из строки 01 - студенты, использующие образовательный кредит для оплаты обучения / 07	1.0	16.0	1.0	6.0	25.0	0.0	0.0	0.0	0.0
Республика Мордовия	Государственные, Муниципальные; очная	Студенты, обучающиеся по договорам об оказании платных образовательных услуг - всего (сумма строк 02-04; 05,06) / 01	304.0	1515.0	619.0	666.0	3053.0	499.0	88.0	132.0	57.0
Республика Мордовия	Государственные, Муниципальные; очная	в том числе: за счет средств:  лиц зачисляемых на обучение (родителей (законных  представителей) несовершеннолетних обучающихся) / 02	301.0	1428.0	549.0	664.0	2565.0	462.0	82.0	125.0	56.0
Республика Мордовия	Государственные, Муниципальные; очная	иных физических лиц / 03	0.0	9.0	3.0	1.0	17.0	4.0	0.0	1.0	0.0
Республика Мордовия	Государственные, Муниципальные; очная	получают второе и последующее высшее образование / 06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Мордовия	Государственные, Муниципальные; очная	получают первое высшее образование / 05	303.0	1515.0	619.0	666.0	3053.0	499.0	88.0	132.0	57.0
Республика Мордовия	Государственные, Муниципальные; очная	юридических лиц / 04	3.0	78.0	67.0	1.0	471.0	33.0	6.0	6.0	1.0
Республика Мордовия	Государственные, Муниципальные; очно-заочная	Из строки 01 - студенты, использующие образовательный кредит для оплаты обучения / 07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Мордовия	Государственные, Муниципальные; очно-заочная	Студенты, обучающиеся по договорам об оказании платных образовательных услуг - всего (сумма строк 02-04; 05,06) / 01	42.0	120.0	19.0	11.0	88.0	23.0	173.0	351.0	47.0
Республика Мордовия	Государственные, Муниципальные; очно-заочная	в том числе: за счет средств:  лиц зачисляемых на обучение (родителей (законных  представителей) несовершеннолетних обучающихся) / 02	42.0	120.0	19.0	11.0	87.0	23.0	173.0	350.0	45.0
Республика Мордовия	Государственные, Муниципальные; очно-заочная	иных физических лиц / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Мордовия	Государственные, Муниципальные; очно-заочная	получают второе и последующее высшее образование / 06	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
Республика Мордовия	Государственные, Муниципальные; очно-заочная	получают первое высшее образование / 05	42.0	120.0	19.0	11.0	88.0	23.0	172.0	350.0	47.0
Республика Мордовия	Государственные, Муниципальные; очно-заочная	юридических лиц / 04	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	2.0
Республика Мордовия	заочная; Частные	Из строки 01 - студенты, использующие образовательный кредит для оплаты обучения / 07	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
Республика Мордовия	заочная; Частные	Студенты, обучающиеся по договорам об оказании платных образовательных услуг - всего (сумма строк 02-04; 05,06) / 01	203.0	571.0	198.0	79.0	232.0	16.0	122.0	225.0	52.0
Республика Мордовия	заочная; Частные	в том числе: за счет средств:  лиц зачисляемых на обучение (родителей (законных  представителей) несовершеннолетних обучающихся) / 02	203.0	571.0	197.0	79.0	232.0	16.0	122.0	224.0	49.0
Республика Мордовия	заочная; Частные	иных физических лиц / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Мордовия	заочная; Частные	получают второе и последующее высшее образование / 06	7.0	38.0	24.0	0.0	0.0	0.0	20.0	39.0	22.0
Республика Мордовия	заочная; Частные	получают первое высшее образование / 05	196.0	533.0	174.0	79.0	232.0	16.0	102.0	186.0	30.0
Республика Мордовия	заочная; Частные	юридических лиц / 04	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	3.0
Республика Мордовия	очная; Частные	Из строки 01 - студенты, использующие образовательный кредит для оплаты обучения / 07	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
Республика Мордовия	очная; Частные	Студенты, обучающиеся по договорам об оказании платных образовательных услуг - всего (сумма строк 02-04; 05,06) / 01	185.0	403.0	45.0	88.0	282.0	17.0	82.0	92.0	13.0
Республика Мордовия	очная; Частные	в том числе: за счет средств:  лиц зачисляемых на обучение (родителей (законных  представителей) несовершеннолетних обучающихся) / 02	183.0	401.0	45.0	88.0	279.0	17.0	82.0	92.0	13.0
Республика Мордовия	очная; Частные	иных физических лиц / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Мордовия	очная; Частные	получают второе и последующее высшее образование / 06	0.0	0.0	0.0	1.0	1.0	0.0	11.0	11.0	1.0
Республика Мордовия	очная; Частные	получают первое высшее образование / 05	185.0	403.0	45.0	87.0	281.0	17.0	71.0	81.0	12.0
Республика Мордовия	очная; Частные	юридических лиц / 04	2.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
Республика Мордовия	очно-заочная; Частные	Из строки 01 - студенты, использующие образовательный кредит для оплаты обучения / 07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Мордовия	очно-заочная; Частные	Студенты, обучающиеся по договорам об оказании платных образовательных услуг - всего (сумма строк 02-04; 05,06) / 01	204.0	585.0	158.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Мордовия	очно-заочная; Частные	в том числе: за счет средств:  лиц зачисляемых на обучение (родителей (законных  представителей) несовершеннолетних обучающихся) / 02	203.0	582.0	157.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Мордовия	очно-заочная; Частные	иных физических лиц / 03	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Мордовия	очно-заочная; Частные	получают второе и последующее высшее образование / 06	0.0	1.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Мордовия	очно-заочная; Частные	получают первое высшее образование / 05	204.0	584.0	153.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Мордовия	очно-заочная; Частные	юридических лиц / 04	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	Государственные, Муниципальные; заочная	Из строки 01 - студенты, использующие образовательный кредит для оплаты обучения / 07	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	Государственные, Муниципальные; заочная	Студенты, обучающиеся по договорам об оказании платных образовательных услуг - всего (сумма строк 02-04; 05,06) / 01	301.0	1702.0	554.0	76.0	333.0	61.0	179.0	329.0	88.0
Республика Саха (Якутия)	Государственные, Муниципальные; заочная	в том числе: за счет средств:  лиц зачисляемых на обучение (родителей (законных  представителей) несовершеннолетних обучающихся) / 02	110.0	547.0	174.0	61.0	288.0	54.0	0.0	17.0	6.0
Республика Саха (Якутия)	Государственные, Муниципальные; заочная	иных физических лиц / 03	188.0	1120.0	363.0	15.0	44.0	7.0	179.0	309.0	78.0
Республика Саха (Якутия)	Государственные, Муниципальные; заочная	получают второе и последующее высшее образование / 06	23.0	112.0	31.0	7.0	33.0	3.0	165.0	64.0	61.0
Республика Саха (Якутия)	Государственные, Муниципальные; заочная	получают первое высшее образование / 05	278.0	1590.0	523.0	69.0	300.0	58.0	14.0	265.0	27.0
Республика Саха (Якутия)	Государственные, Муниципальные; заочная	юридических лиц / 04	3.0	35.0	17.0	0.0	1.0	0.0	0.0	3.0	4.0
Республика Саха (Якутия)	Государственные, Муниципальные; очная	Из строки 01 - студенты, использующие образовательный кредит для оплаты обучения / 07	19.0	29.0	9.0	2.0	5.0	0.0	5.0	6.0	1.0
Республика Саха (Якутия)	Государственные, Муниципальные; очная	Студенты, обучающиеся по договорам об оказании платных образовательных услуг - всего (сумма строк 02-04; 05,06) / 01	477.0	1356.0	233.0	172.0	472.0	14.0	149.0	226.0	74.0
Республика Саха (Якутия)	Государственные, Муниципальные; очная	в том числе: за счет средств:  лиц зачисляемых на обучение (родителей (законных  представителей) несовершеннолетних обучающихся) / 02	175.0	216.0	1.0	16.0	25.0	1.0	65.0	74.0	2.0
Республика Саха (Якутия)	Государственные, Муниципальные; очная	иных физических лиц / 03	253.0	1004.0	228.0	141.0	414.0	6.0	77.0	147.0	72.0
Республика Саха (Якутия)	Государственные, Муниципальные; очная	получают второе и последующее высшее образование / 06	2.0	6.0	1.0	5.0	40.0	0.0	68.0	20.0	9.0
Республика Саха (Якутия)	Государственные, Муниципальные; очная	получают первое высшее образование / 05	475.0	1350.0	232.0	167.0	432.0	14.0	81.0	206.0	65.0
Республика Саха (Якутия)	Государственные, Муниципальные; очная	юридических лиц / 04	49.0	136.0	4.0	15.0	33.0	7.0	7.0	5.0	0.0
