region	tags	indicator	Программы бакалавриата / Принято / 3	Программы бакалавриата / Численность студентов / 4	Программы бакалавриата / Выпуск / 5	Программы специалитета / Принято / 6	Программы специалитета / Численность студентов / 7	Программы специалитета / Выпуск / 8	Программы магистратуры / Принято / 9	Программы магистратуры / Численность студентов / 10	Программы магистратуры / Выпуск / 11
Республика Северная Осетия - Алания	Государственные, Муниципальные; очная	с органом государственной власти субъекта Российской Федерации / 21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Северная Осетия - Алания	Государственные, Муниципальные; очная	с органом местного самоуправления / 08	1.0	1.0	0.0	0.0	148.0	122.0	1.0	3.0	0.0
Республика Северная Осетия - Алания	Государственные, Муниципальные; очная	с органом местного самоуправления / 22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Северная Осетия - Алания	Государственные, Муниципальные; очная	с унитарными предприятиями / 10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Северная Осетия - Алания	Государственные, Муниципальные; очно-заочная	Из строки 01 – по договорам о целевом приеме, заключенным:  с федеральным государственным органом / 06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Северная Осетия - Алания	Государственные, Муниципальные; очно-заочная	Из строки 14 – заключили договор:  с федеральным государственным органом / 20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Северная Осетия - Алания	Государственные, Муниципальные; очно-заочная	Кроме поступивших в рамках квоты приема на целевое обучение кроме стр. 01) студенты, заключившие договор о целевом обучении, – всего (сумма стр. 15, 17–19; 20–23) / 14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Северная Осетия - Алания	Государственные, Муниципальные; очно-заочная	Студенты, обучающиеся в рамках квоты приема на целевое обучение - всего (сумма стр. 02, 04, 05; 06-13) / 01	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
Республика Северная Осетия - Алания	Государственные, Муниципальные; очно-заочная	бюджета субъекта Российской Федерации / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Северная Осетия - Алания	Государственные, Муниципальные; очно-заочная	бюджета субъекта Российской Федерации / 17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Северная Осетия - Алания	Государственные, Муниципальные; очно-заочная	в том числе за счет бюджетных ассигнований: федерального бюджета / 02	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
Республика Северная Осетия - Алания	Государственные, Муниципальные; очно-заочная	в том числе за счет бюджетных ассигнований: федерального бюджета / 15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Северная Осетия - Алания	Государственные, Муниципальные; очно-заочная	из них в рамках реализации государственного плана / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Северная Осетия - Алания	Государственные, Муниципальные; очно-заочная	из них в рамках реализации государственного плана / 16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Северная Осетия - Алания	Государственные, Муниципальные; очно-заочная	местного бюджета / 05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Северная Осетия - Алания	Государственные, Муниципальные; очно-заочная	местного бюджета / 18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Северная Осетия - Алания	Государственные, Муниципальные; очно-заочная	по договорам об оказании платных образовательных услуг / 19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Северная Осетия - Алания	Государственные, Муниципальные; очно-заочная	с государственными (муниципальными) учреждениями / 09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Северная Осетия - Алания	Государственные, Муниципальные; очно-заочная	с государственными компаниями / 12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Северная Осетия - Алания	Государственные, Муниципальные; очно-заочная	с государственными корпорациями / 11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Северная Осетия - Алания	Государственные, Муниципальные; очно-заочная	с государственными хозяйственными обществами / 13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Северная Осетия - Алания	Государственные, Муниципальные; очно-заочная	с организациями / 23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Северная Осетия - Алания	Государственные, Муниципальные; очно-заочная	с органом государственной власти субъекта Российской Федерации / 07	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
Республика Северная Осетия - Алания	Государственные, Муниципальные; очно-заочная	с органом государственной власти субъекта Российской Федерации / 21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Северная Осетия - Алания	Государственные, Муниципальные; очно-заочная	с органом местного самоуправления / 08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Северная Осетия - Алания	Государственные, Муниципальные; очно-заочная	с органом местного самоуправления / 22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Северная Осетия - Алания	Государственные, Муниципальные; очно-заочная	с унитарными предприятиями / 10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	Государственные, Муниципальные; заочная	Из строки 01 – по договорам о целевом приеме, заключенным:  с федеральным государственным органом / 06	0.0	24.0	4.0	0.0	0.0	0.0	1.0	2.0	0.0
Республика Татарстан	Государственные, Муниципальные; заочная	Из строки 14 – заключили договор:  с федеральным государственным органом / 20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	Государственные, Муниципальные; заочная	Кроме поступивших в рамках квоты приема на целевое обучение кроме стр. 01) студенты, заключившие договор о целевом обучении, – всего (сумма стр. 15, 17–19; 20–23) / 14	0.0	19.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	Государственные, Муниципальные; заочная	Студенты, обучающиеся в рамках квоты приема на целевое обучение - всего (сумма стр. 02, 04, 05; 06-13) / 01	87.0	338.0	29.0	10.0	17.0	0.0	20.0	59.0	3.0
Республика Татарстан	Государственные, Муниципальные; заочная	бюджета субъекта Российской Федерации / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	Государственные, Муниципальные; заочная	бюджета субъекта Российской Федерации / 17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	Государственные, Муниципальные; заочная	в том числе за счет бюджетных ассигнований: федерального бюджета / 02	87.0	338.0	29.0	10.0	17.0	0.0	20.0	59.0	3.0
Республика Татарстан	Государственные, Муниципальные; заочная	в том числе за счет бюджетных ассигнований: федерального бюджета / 15	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	Государственные, Муниципальные; заочная	из них в рамках реализации государственного плана / 03	6.0	6.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0
Республика Татарстан	Государственные, Муниципальные; заочная	из них в рамках реализации государственного плана / 16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	Государственные, Муниципальные; заочная	местного бюджета / 05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	Государственные, Муниципальные; заочная	местного бюджета / 18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	Государственные, Муниципальные; заочная	по договорам об оказании платных образовательных услуг / 19	0.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	Государственные, Муниципальные; заочная	с государственными (муниципальными) учреждениями / 09	32.0	127.0	5.0	3.0	5.0	0.0	10.0	18.0	2.0
Республика Татарстан	Государственные, Муниципальные; заочная	с государственными компаниями / 12	18.0	35.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	Государственные, Муниципальные; заочная	с государственными корпорациями / 11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	Государственные, Муниципальные; заочная	с государственными хозяйственными обществами / 13	7.0	31.0	0.0	1.0	3.0	0.0	2.0	7.0	1.0
Республика Татарстан	Государственные, Муниципальные; заочная	с организациями / 23	0.0	19.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	Государственные, Муниципальные; заочная	с органом государственной власти субъекта Российской Федерации / 07	5.0	39.0	3.0	5.0	7.0	0.0	4.0	19.0	0.0
Республика Татарстан	Государственные, Муниципальные; заочная	с органом государственной власти субъекта Российской Федерации / 21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	Государственные, Муниципальные; заочная	с органом местного самоуправления / 08	23.0	75.0	2.0	1.0	2.0	0.0	2.0	9.0	0.0
Республика Татарстан	Государственные, Муниципальные; заочная	с органом местного самоуправления / 22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	Государственные, Муниципальные; заочная	с унитарными предприятиями / 10	2.0	7.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0
Республика Татарстан	Государственные, Муниципальные; очная	Из строки 01 – по договорам о целевом приеме, заключенным:  с федеральным государственным органом / 06	5.0	351.0	118.0	0.0	238.0	34.0	0.0	17.0	9.0
Республика Татарстан	Государственные, Муниципальные; очная	Из строки 14 – заключили договор:  с федеральным государственным органом / 20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	Государственные, Муниципальные; очная	Кроме поступивших в рамках квоты приема на целевое обучение кроме стр. 01) студенты, заключившие договор о целевом обучении, – всего (сумма стр. 15, 17–19; 20–23) / 14	0.0	68.0	112.0	0.0	17.0	0.0	0.0	22.0	5.0
Республика Татарстан	Государственные, Муниципальные; очная	Студенты, обучающиеся в рамках квоты приема на целевое обучение - всего (сумма стр. 02, 04, 05; 06-13) / 01	648.0	2423.0	599.0	581.0	2541.0	267.0	178.0	336.0	173.0
Республика Татарстан	Государственные, Муниципальные; очная	бюджета субъекта Российской Федерации / 04	6.0	21.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	Государственные, Муниципальные; очная	бюджета субъекта Российской Федерации / 17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	Государственные, Муниципальные; очная	в том числе за счет бюджетных ассигнований: федерального бюджета / 02	642.0	2402.0	591.0	581.0	2541.0	267.0	178.0	336.0	173.0
Республика Татарстан	Государственные, Муниципальные; очная	в том числе за счет бюджетных ассигнований: федерального бюджета / 15	0.0	60.0	111.0	0.0	14.0	0.0	0.0	16.0	5.0
Республика Татарстан	Государственные, Муниципальные; очная	из них в рамках реализации государственного плана / 03	52.0	60.0	22.0	58.0	136.0	15.0	32.0	49.0	17.0
Республика Татарстан	Государственные, Муниципальные; очная	из них в рамках реализации государственного плана / 16	0.0	0.0	2.0	0.0	4.0	0.0	0.0	0.0	0.0
Республика Татарстан	Государственные, Муниципальные; очная	местного бюджета / 05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	Государственные, Муниципальные; очная	местного бюджета / 18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	Государственные, Муниципальные; очная	по договорам об оказании платных образовательных услуг / 19	0.0	8.0	1.0	0.0	3.0	0.0	0.0	6.0	0.0
Республика Татарстан	Государственные, Муниципальные; очная	с государственными (муниципальными) учреждениями / 09	117.0	429.0	145.0	40.0	301.0	17.0	36.0	67.0	16.0
Республика Татарстан	Государственные, Муниципальные; очная	с государственными компаниями / 12	142.0	167.0	48.0	56.0	0.0	0.0	20.0	19.0	7.0
Республика Татарстан	Государственные, Муниципальные; очная	с государственными корпорациями / 11	0.0	3.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
Республика Татарстан	Государственные, Муниципальные; очная	с государственными хозяйственными обществами / 13	99.0	323.0	35.0	17.0	86.0	11.0	64.0	135.0	105.0
Республика Татарстан	Государственные, Муниципальные; очная	с организациями / 23	0.0	68.0	112.0	0.0	17.0	0.0	0.0	22.0	5.0
Республика Татарстан	Государственные, Муниципальные; очная	с органом государственной власти субъекта Российской Федерации / 07	60.0	340.0	108.0	428.0	1756.0	198.0	20.0	29.0	17.0
Республика Татарстан	Государственные, Муниципальные; очная	с органом государственной власти субъекта Российской Федерации / 21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	Государственные, Муниципальные; очная	с органом местного самоуправления / 08	207.0	746.0	121.0	29.0	86.0	1.0	20.0	38.0	11.0
Республика Татарстан	Государственные, Муниципальные; очная	с органом местного самоуправления / 22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	Государственные, Муниципальные; очная	с унитарными предприятиями / 10	18.0	64.0	24.0	10.0	73.0	6.0	18.0	31.0	8.0
Республика Татарстан	Государственные, Муниципальные; очно-заочная	Из строки 01 – по договорам о целевом приеме, заключенным:  с федеральным государственным органом / 06	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	Государственные, Муниципальные; очно-заочная	Из строки 14 – заключили договор:  с федеральным государственным органом / 20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	Государственные, Муниципальные; очно-заочная	Кроме поступивших в рамках квоты приема на целевое обучение кроме стр. 01) студенты, заключившие договор о целевом обучении, – всего (сумма стр. 15, 17–19; 20–23) / 14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	Государственные, Муниципальные; очно-заочная	Студенты, обучающиеся в рамках квоты приема на целевое обучение - всего (сумма стр. 02, 04, 05; 06-13) / 01	7.0	54.0	0.0	0.0	0.0	0.0	10.0	14.0	1.0
Республика Татарстан	Государственные, Муниципальные; очно-заочная	бюджета субъекта Российской Федерации / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	Государственные, Муниципальные; очно-заочная	бюджета субъекта Российской Федерации / 17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	Государственные, Муниципальные; очно-заочная	в том числе за счет бюджетных ассигнований: федерального бюджета / 02	7.0	54.0	0.0	0.0	0.0	0.0	10.0	14.0	1.0
Республика Татарстан	Государственные, Муниципальные; очно-заочная	в том числе за счет бюджетных ассигнований: федерального бюджета / 15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	Государственные, Муниципальные; очно-заочная	из них в рамках реализации государственного плана / 03	4.0	35.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0
Республика Татарстан	Государственные, Муниципальные; очно-заочная	из них в рамках реализации государственного плана / 16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	Государственные, Муниципальные; очно-заочная	местного бюджета / 05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	Государственные, Муниципальные; очно-заочная	местного бюджета / 18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	Государственные, Муниципальные; очно-заочная	по договорам об оказании платных образовательных услуг / 19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	Государственные, Муниципальные; очно-заочная	с государственными (муниципальными) учреждениями / 09	6.0	13.0	0.0	0.0	0.0	0.0	5.0	6.0	0.0
Республика Татарстан	Государственные, Муниципальные; очно-заочная	с государственными компаниями / 12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	Государственные, Муниципальные; очно-заочная	с государственными корпорациями / 11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	Государственные, Муниципальные; очно-заочная	с государственными хозяйственными обществами / 13	0.0	15.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0
Республика Татарстан	Государственные, Муниципальные; очно-заочная	с организациями / 23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	Государственные, Муниципальные; очно-заочная	с органом государственной власти субъекта Российской Федерации / 07	0.0	8.0	0.0	0.0	0.0	0.0	3.0	4.0	0.0
Республика Татарстан	Государственные, Муниципальные; очно-заочная	с органом государственной власти субъекта Российской Федерации / 21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	Государственные, Муниципальные; очно-заочная	с органом местного самоуправления / 08	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	Государственные, Муниципальные; очно-заочная	с органом местного самоуправления / 22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	Государственные, Муниципальные; очно-заочная	с унитарными предприятиями / 10	0.0	11.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0
Республика Татарстан	заочная; Частные	Из строки 01 – по договорам о целевом приеме, заключенным:  с федеральным государственным органом / 06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	заочная; Частные	Из строки 14 – заключили договор:  с федеральным государственным органом / 20	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	заочная; Частные	Кроме поступивших в рамках квоты приема на целевое обучение кроме стр. 01) студенты, заключившие договор о целевом обучении, – всего (сумма стр. 15, 17–19; 20–23) / 14	0.0	10.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
Республика Татарстан	заочная; Частные	Студенты, обучающиеся в рамках квоты приема на целевое обучение - всего (сумма стр. 02, 04, 05; 06-13) / 01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	заочная; Частные	бюджета субъекта Российской Федерации / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	заочная; Частные	бюджета субъекта Российской Федерации / 17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	заочная; Частные	в том числе за счет бюджетных ассигнований: федерального бюджета / 02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	заочная; Частные	в том числе за счет бюджетных ассигнований: федерального бюджета / 15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	заочная; Частные	из них в рамках реализации государственного плана / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	заочная; Частные	из них в рамках реализации государственного плана / 16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	заочная; Частные	местного бюджета / 05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	заочная; Частные	местного бюджета / 18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	заочная; Частные	по договорам об оказании платных образовательных услуг / 19	0.0	10.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
Республика Татарстан	заочная; Частные	с государственными (муниципальными) учреждениями / 09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	заочная; Частные	с государственными компаниями / 12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	заочная; Частные	с государственными корпорациями / 11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	заочная; Частные	с государственными хозяйственными обществами / 13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	заочная; Частные	с организациями / 23	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	заочная; Частные	с органом государственной власти субъекта Российской Федерации / 07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	заочная; Частные	с органом государственной власти субъекта Российской Федерации / 21	0.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
Республика Татарстан	заочная; Частные	с органом местного самоуправления / 08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	заочная; Частные	с органом местного самоуправления / 22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	заочная; Частные	с унитарными предприятиями / 10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	очная; Частные	Из строки 01 – по договорам о целевом приеме, заключенным:  с федеральным государственным органом / 06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	очная; Частные	Из строки 14 – заключили договор:  с федеральным государственным органом / 20	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	очная; Частные	Кроме поступивших в рамках квоты приема на целевое обучение кроме стр. 01) студенты, заключившие договор о целевом обучении, – всего (сумма стр. 15, 17–19; 20–23) / 14	0.0	47.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	очная; Частные	Студенты, обучающиеся в рамках квоты приема на целевое обучение - всего (сумма стр. 02, 04, 05; 06-13) / 01	3.0	5.0	0.0	0.0	0.0	0.0	4.0	6.0	0.0
Республика Татарстан	очная; Частные	бюджета субъекта Российской Федерации / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	очная; Частные	бюджета субъекта Российской Федерации / 17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	очная; Частные	в том числе за счет бюджетных ассигнований: федерального бюджета / 02	3.0	5.0	0.0	0.0	0.0	0.0	4.0	6.0	0.0
Республика Татарстан	очная; Частные	в том числе за счет бюджетных ассигнований: федерального бюджета / 15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	очная; Частные	из них в рамках реализации государственного плана / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	очная; Частные	из них в рамках реализации государственного плана / 16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	очная; Частные	местного бюджета / 05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	очная; Частные	местного бюджета / 18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	очная; Частные	по договорам об оказании платных образовательных услуг / 19	0.0	47.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	очная; Частные	с государственными (муниципальными) учреждениями / 09	0.0	0.0	0.0	0.0	0.0	0.0	4.0	6.0	0.0
Республика Татарстан	очная; Частные	с государственными компаниями / 12	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	очная; Частные	с государственными корпорациями / 11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	очная; Частные	с государственными хозяйственными обществами / 13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	очная; Частные	с организациями / 23	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	очная; Частные	с органом государственной власти субъекта Российской Федерации / 07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	очная; Частные	с органом государственной власти субъекта Российской Федерации / 21	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	очная; Частные	с органом местного самоуправления / 08	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	очная; Частные	с органом местного самоуправления / 22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	очная; Частные	с унитарными предприятиями / 10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	очно-заочная; Частные	Из строки 01 – по договорам о целевом приеме, заключенным:  с федеральным государственным органом / 06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	очно-заочная; Частные	Из строки 14 – заключили договор:  с федеральным государственным органом / 20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	очно-заочная; Частные	Кроме поступивших в рамках квоты приема на целевое обучение кроме стр. 01) студенты, заключившие договор о целевом обучении, – всего (сумма стр. 15, 17–19; 20–23) / 14	0.0	6.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	очно-заочная; Частные	Студенты, обучающиеся в рамках квоты приема на целевое обучение - всего (сумма стр. 02, 04, 05; 06-13) / 01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	очно-заочная; Частные	бюджета субъекта Российской Федерации / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	очно-заочная; Частные	бюджета субъекта Российской Федерации / 17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	очно-заочная; Частные	в том числе за счет бюджетных ассигнований: федерального бюджета / 02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	очно-заочная; Частные	в том числе за счет бюджетных ассигнований: федерального бюджета / 15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	очно-заочная; Частные	из них в рамках реализации государственного плана / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	очно-заочная; Частные	из них в рамках реализации государственного плана / 16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	очно-заочная; Частные	местного бюджета / 05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	очно-заочная; Частные	местного бюджета / 18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	очно-заочная; Частные	по договорам об оказании платных образовательных услуг / 19	0.0	6.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	очно-заочная; Частные	с государственными (муниципальными) учреждениями / 09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	очно-заочная; Частные	с государственными компаниями / 12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	очно-заочная; Частные	с государственными корпорациями / 11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	очно-заочная; Частные	с государственными хозяйственными обществами / 13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	очно-заочная; Частные	с организациями / 23	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	очно-заочная; Частные	с органом государственной власти субъекта Российской Федерации / 07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	очно-заочная; Частные	с органом государственной власти субъекта Российской Федерации / 21	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	очно-заочная; Частные	с органом местного самоуправления / 08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	очно-заочная; Частные	с органом местного самоуправления / 22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	очно-заочная; Частные	с унитарными предприятиями / 10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Тыва	Государственные, Муниципальные; заочная	Из строки 01 – по договорам о целевом приеме, заключенным:  с федеральным государственным органом / 06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Тыва	Государственные, Муниципальные; заочная	Из строки 14 – заключили договор:  с федеральным государственным органом / 20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
