region	tags	indicator	Программы бакалавриата / Принято / 3	Программы бакалавриата / Численность студентов / 4	Программы бакалавриата / Выпуск / 5	Программы специалитета / Принято / 6	Программы специалитета / Численность студентов / 7	Программы специалитета / Выпуск / 8	Программы магистратуры / Принято / 9	Программы магистратуры / Численность студентов / 10	Программы магистратуры / Выпуск / 11
Республика Дагестан	персонал; Государственные, Муниципальные	Граждане, подвергшиеся воздействию радиации / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Дагестан	персонал; Государственные, Муниципальные	Инвалиды 1 и 2 групп, инвалиды с детства / 05	132.0	399.0	69.0	10.0	31.0	6.0	0.0	34.0	16.0
Республика Дагестан	персонал; Государственные, Муниципальные	Студенты, находящиеся на полном государственном обеспечении / 01	45.0	258.0	48.0	1.0	35.0	6.0	3.0	24.0	8.0
Республика Дагестан	персонал; Государственные, Муниципальные	Численность студентов, находящихся в академическом отпуске:  по состоянию здоровья / 07	76.0								
Республика Дагестан	персонал; Государственные, Муниципальные	из них (из строки 05) – дети-инвалиды / 06	58.0	94.0	3.0	6.0	8.0	0.0	0.0	0.0	0.0
Республика Дагестан	персонал; Государственные, Муниципальные	из них ставшие инвалидами вследствие ранения, контузии, увечья или заболевания / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Дагестан	персонал; Государственные, Муниципальные	по уходу за ребенком до 3 лет / 08	28.0								
Республика Дагестан	персонал; Частные	Численность студентов, находящихся в академическом отпуске:  по состоянию здоровья / 07	3.0								
Республика Дагестан	персонал; Частные	по уходу за ребенком до 3 лет / 08	0.0								
Республика Калмыкия	персонал; Государственные, Муниципальные	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Калмыкия	персонал; Государственные, Муниципальные	Граждане, подвергшиеся воздействию радиации / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Калмыкия	персонал; Государственные, Муниципальные	Инвалиды 1 и 2 групп, инвалиды с детства / 05	12.0	56.0	11.0	2.0	13.0	0.0	0.0	4.0	2.0
Республика Калмыкия	персонал; Государственные, Муниципальные	Студенты, находящиеся на полном государственном обеспечении / 01	19.0	95.0	21.0	0.0	2.0	0.0	0.0	9.0	4.0
Республика Калмыкия	персонал; Государственные, Муниципальные	Численность студентов, находящихся в академическом отпуске:  по состоянию здоровья / 07	18.0								
Республика Калмыкия	персонал; Государственные, Муниципальные	из них (из строки 05) – дети-инвалиды / 06	3.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Республика Калмыкия	персонал; Государственные, Муниципальные	из них ставшие инвалидами вследствие ранения, контузии, увечья или заболевания / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Калмыкия	персонал; Государственные, Муниципальные	по уходу за ребенком до 3 лет / 08	17.0								
Республика Карелия	персонал; Государственные, Муниципальные	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Карелия	персонал; Государственные, Муниципальные	Граждане, подвергшиеся воздействию радиации / 04	2.0	4.0	1.0	1.0	4.0	2.0	0.0	0.0	0.0
Республика Карелия	персонал; Государственные, Муниципальные	Инвалиды 1 и 2 групп, инвалиды с детства / 05	17.0	64.0	9.0	2.0	9.0	0.0	2.0	5.0	0.0
Республика Карелия	персонал; Государственные, Муниципальные	Студенты, находящиеся на полном государственном обеспечении / 01	19.0	86.0	16.0	0.0	8.0	1.0	2.0	5.0	2.0
Республика Карелия	персонал; Государственные, Муниципальные	Численность студентов, находящихся в академическом отпуске:  по состоянию здоровья / 07	31.0								
Республика Карелия	персонал; Государственные, Муниципальные	из них (из строки 05) – дети-инвалиды / 06	8.0	9.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Карелия	персонал; Государственные, Муниципальные	из них ставшие инвалидами вследствие ранения, контузии, увечья или заболевания / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Карелия	персонал; Государственные, Муниципальные	по уходу за ребенком до 3 лет / 08	28.0								
Республика Коми	персонал; Государственные, Муниципальные	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Коми	персонал; Государственные, Муниципальные	Граждане, подвергшиеся воздействию радиации / 04	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Коми	персонал; Государственные, Муниципальные	Инвалиды 1 и 2 групп, инвалиды с детства / 05	5.0	51.0	8.0	0.0	2.0	0.0	0.0	1.0	0.0
Республика Коми	персонал; Государственные, Муниципальные	Студенты, находящиеся на полном государственном обеспечении / 01	35.0	289.0	31.0	0.0	24.0	0.0	0.0	8.0	3.0
Республика Коми	персонал; Государственные, Муниципальные	Численность студентов, находящихся в академическом отпуске:  по состоянию здоровья / 07	17.0								
Республика Коми	персонал; Государственные, Муниципальные	из них (из строки 05) – дети-инвалиды / 06	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Коми	персонал; Государственные, Муниципальные	из них ставшие инвалидами вследствие ранения, контузии, увечья или заболевания / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Коми	персонал; Государственные, Муниципальные	по уходу за ребенком до 3 лет / 08	39.0								
Республика Крым	персонал; Государственные, Муниципальные	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 02	0.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Республика Крым	персонал; Государственные, Муниципальные	Граждане, подвергшиеся воздействию радиации / 04	0.0	5.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Республика Крым	персонал; Государственные, Муниципальные	Инвалиды 1 и 2 групп, инвалиды с детства / 05	45.0	174.0	18.0	15.0	65.0	4.0	3.0	9.0	14.0
Республика Крым	персонал; Государственные, Муниципальные	Студенты, находящиеся на полном государственном обеспечении / 01	76.0	274.0	44.0	18.0	55.0	7.0	16.0	41.0	19.0
Республика Крым	персонал; Государственные, Муниципальные	Численность студентов, находящихся в академическом отпуске:  по состоянию здоровья / 07	25.0								
Республика Крым	персонал; Государственные, Муниципальные	из них (из строки 05) – дети-инвалиды / 06	30.0	93.0	8.0	1.0	3.0	0.0	3.0	2.0	2.0
Республика Крым	персонал; Государственные, Муниципальные	из них ставшие инвалидами вследствие ранения, контузии, увечья или заболевания / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Крым	персонал; Государственные, Муниципальные	по уходу за ребенком до 3 лет / 08	32.0								
Республика Крым	персонал; Частные	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Крым	персонал; Частные	Граждане, подвергшиеся воздействию радиации / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Крым	персонал; Частные	Инвалиды 1 и 2 групп, инвалиды с детства / 05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Крым	персонал; Частные	Студенты, находящиеся на полном государственном обеспечении / 01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Крым	персонал; Частные	Численность студентов, находящихся в академическом отпуске:  по состоянию здоровья / 07	1.0								
Республика Крым	персонал; Частные	из них (из строки 05) – дети-инвалиды / 06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Крым	персонал; Частные	из них ставшие инвалидами вследствие ранения, контузии, увечья или заболевания / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Крым	персонал; Частные	по уходу за ребенком до 3 лет / 08	0.0								
Республика Марий Эл	персонал; Государственные, Муниципальные	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Марий Эл	персонал; Государственные, Муниципальные	Граждане, подвергшиеся воздействию радиации / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Марий Эл	персонал; Государственные, Муниципальные	Инвалиды 1 и 2 групп, инвалиды с детства / 05	17.0	40.0	3.0	5.0	11.0	1.0	3.0	5.0	3.0
Республика Марий Эл	персонал; Государственные, Муниципальные	Студенты, находящиеся на полном государственном обеспечении / 01	69.0	191.0	40.0	2.0	17.0	2.0	4.0	20.0	13.0
Республика Марий Эл	персонал; Государственные, Муниципальные	Численность студентов, находящихся в академическом отпуске:  по состоянию здоровья / 07	44.0								
Республика Марий Эл	персонал; Государственные, Муниципальные	из них (из строки 05) – дети-инвалиды / 06	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Марий Эл	персонал; Государственные, Муниципальные	из них ставшие инвалидами вследствие ранения, контузии, увечья или заболевания / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Марий Эл	персонал; Государственные, Муниципальные	по уходу за ребенком до 3 лет / 08	65.0								
Республика Марий Эл	персонал; Частные	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Марий Эл	персонал; Частные	Граждане, подвергшиеся воздействию радиации / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Марий Эл	персонал; Частные	Инвалиды 1 и 2 групп, инвалиды с детства / 05	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Республика Марий Эл	персонал; Частные	Студенты, находящиеся на полном государственном обеспечении / 01	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Марий Эл	персонал; Частные	из них (из строки 05) – дети-инвалиды / 06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Марий Эл	персонал; Частные	из них ставшие инвалидами вследствие ранения, контузии, увечья или заболевания / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Мордовия	персонал; Государственные, Муниципальные	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 02	2.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Республика Мордовия	персонал; Государственные, Муниципальные	Граждане, подвергшиеся воздействию радиации / 04	7.0	75.0	20.0	6.0	25.0	7.0	8.0	10.0	7.0
Республика Мордовия	персонал; Государственные, Муниципальные	Инвалиды 1 и 2 групп, инвалиды с детства / 05	35.0	88.0	5.0	16.0	54.0	4.0	1.0	5.0	8.0
Республика Мордовия	персонал; Государственные, Муниципальные	Студенты, находящиеся на полном государственном обеспечении / 01	43.0	203.0	30.0	7.0	34.0	8.0	11.0	22.0	10.0
Республика Мордовия	персонал; Государственные, Муниципальные	Численность студентов, находящихся в академическом отпуске:  по состоянию здоровья / 07	1.0								
Республика Мордовия	персонал; Государственные, Муниципальные	из них (из строки 05) – дети-инвалиды / 06	17.0	16.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0
Республика Мордовия	персонал; Государственные, Муниципальные	из них ставшие инвалидами вследствие ранения, контузии, увечья или заболевания / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Мордовия	персонал; Государственные, Муниципальные	по уходу за ребенком до 3 лет / 08	19.0								
Республика Мордовия	персонал; Частные	Численность студентов, находящихся в академическом отпуске:  по состоянию здоровья / 07	2.0								
Республика Мордовия	персонал; Частные	по уходу за ребенком до 3 лет / 08	0.0								
Республика Саха (Якутия)	персонал; Государственные, Муниципальные	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 02	0.0	1.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	персонал; Государственные, Муниципальные	Граждане, подвергшиеся воздействию радиации / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	персонал; Государственные, Муниципальные	Инвалиды 1 и 2 групп, инвалиды с детства / 05	40.0	111.0	12.0	9.0	38.0	2.0	1.0	13.0	1.0
Республика Саха (Якутия)	персонал; Государственные, Муниципальные	Студенты, находящиеся на полном государственном обеспечении / 01	88.0	374.0	62.0	35.0	152.0	13.0	1.0	23.0	6.0
Республика Саха (Якутия)	персонал; Государственные, Муниципальные	Численность студентов, находящихся в академическом отпуске:  по состоянию здоровья / 07	26.0								
Республика Саха (Якутия)	персонал; Государственные, Муниципальные	из них (из строки 05) – дети-инвалиды / 06	19.0	17.0	2.0	3.0	5.0	0.0	1.0	2.0	0.0
Республика Саха (Якутия)	персонал; Государственные, Муниципальные	из них ставшие инвалидами вследствие ранения, контузии, увечья или заболевания / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	персонал; Государственные, Муниципальные	по уходу за ребенком до 3 лет / 08	47.0								
Республика Северная Осетия - Алания	персонал; Государственные, Муниципальные	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Северная Осетия - Алания	персонал; Государственные, Муниципальные	Граждане, подвергшиеся воздействию радиации / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Северная Осетия - Алания	персонал; Государственные, Муниципальные	Инвалиды 1 и 2 групп, инвалиды с детства / 05	23.0	61.0	24.0	35.0	143.0	16.0	5.0	10.0	3.0
Республика Северная Осетия - Алания	персонал; Государственные, Муниципальные	Студенты, находящиеся на полном государственном обеспечении / 01	37.0	181.0	38.0	1.0	32.0	8.0	12.0	19.0	2.0
Республика Северная Осетия - Алания	персонал; Государственные, Муниципальные	Численность студентов, находящихся в академическом отпуске:  по состоянию здоровья / 07	35.0								
Республика Северная Осетия - Алания	персонал; Государственные, Муниципальные	из них (из строки 05) – дети-инвалиды / 06	5.0	7.0	7.0	31.0	32.0	1.0	0.0	3.0	3.0
Республика Северная Осетия - Алания	персонал; Государственные, Муниципальные	из них ставшие инвалидами вследствие ранения, контузии, увечья или заболевания / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Северная Осетия - Алания	персонал; Государственные, Муниципальные	по уходу за ребенком до 3 лет / 08	14.0								
Республика Татарстан	персонал; Государственные, Муниципальные	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 02	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
Республика Татарстан	персонал; Государственные, Муниципальные	Граждане, подвергшиеся воздействию радиации / 04	0.0	8.0	1.0	0.0	6.0	0.0	0.0	2.0	0.0
Республика Татарстан	персонал; Государственные, Муниципальные	Инвалиды 1 и 2 групп, инвалиды с детства / 05	171.0	532.0	75.0	32.0	110.0	12.0	14.0	44.0	17.0
Республика Татарстан	персонал; Государственные, Муниципальные	Студенты, находящиеся на полном государственном обеспечении / 01	140.0	634.0	113.0	25.0	85.0	15.0	20.0	65.0	19.0
Республика Татарстан	персонал; Государственные, Муниципальные	Численность студентов, находящихся в академическом отпуске:  по состоянию здоровья / 07	72.0								
Республика Татарстан	персонал; Государственные, Муниципальные	из них (из строки 05) – дети-инвалиды / 06	27.0	54.0	8.0	4.0	11.0	0.0	0.0	2.0	0.0
Республика Татарстан	персонал; Государственные, Муниципальные	из них ставшие инвалидами вследствие ранения, контузии, увечья или заболевания / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	персонал; Государственные, Муниципальные	по уходу за ребенком до 3 лет / 08	68.0								
Республика Татарстан	персонал; Частные	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	персонал; Частные	Граждане, подвергшиеся воздействию радиации / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	персонал; Частные	Инвалиды 1 и 2 групп, инвалиды с детства / 05	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	персонал; Частные	Студенты, находящиеся на полном государственном обеспечении / 01	3.0	15.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	персонал; Частные	Численность студентов, находящихся в академическом отпуске:  по состоянию здоровья / 07	7.0								
Республика Татарстан	персонал; Частные	из них (из строки 05) – дети-инвалиды / 06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	персонал; Частные	из них ставшие инвалидами вследствие ранения, контузии, увечья или заболевания / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	персонал; Частные	по уходу за ребенком до 3 лет / 08	1.0								
Республика Тыва	персонал; Государственные, Муниципальные	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Тыва	персонал; Государственные, Муниципальные	Граждане, подвергшиеся воздействию радиации / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Тыва	персонал; Государственные, Муниципальные	Инвалиды 1 и 2 групп, инвалиды с детства / 05	13.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
Республика Тыва	персонал; Государственные, Муниципальные	Студенты, находящиеся на полном государственном обеспечении / 01	74.0	312.0	50.0	3.0	25.0	5.0	1.0	1.0	1.0
Республика Тыва	персонал; Государственные, Муниципальные	Численность студентов, находящихся в академическом отпуске:  по состоянию здоровья / 07	12.0								
Республика Тыва	персонал; Государственные, Муниципальные	из них (из строки 05) – дети-инвалиды / 06	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Тыва	персонал; Государственные, Муниципальные	из них ставшие инвалидами вследствие ранения, контузии, увечья или заболевания / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Тыва	персонал; Государственные, Муниципальные	по уходу за ребенком до 3 лет / 08	30.0								
Республика Хакасия	персонал; Государственные, Муниципальные	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Хакасия	персонал; Государственные, Муниципальные	Граждане, подвергшиеся воздействию радиации / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Хакасия	персонал; Государственные, Муниципальные	Инвалиды 1 и 2 групп, инвалиды с детства / 05	18.0	50.0	5.0	4.0	6.0	2.0	2.0	6.0	2.0
Республика Хакасия	персонал; Государственные, Муниципальные	Студенты, находящиеся на полном государственном обеспечении / 01	60.0	235.0	33.0	7.0	35.0	1.0	4.0	6.0	0.0
Республика Хакасия	персонал; Государственные, Муниципальные	Численность студентов, находящихся в академическом отпуске:  по состоянию здоровья / 07	17.0								
Республика Хакасия	персонал; Государственные, Муниципальные	из них (из строки 05) – дети-инвалиды / 06	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Хакасия	персонал; Государственные, Муниципальные	из них ставшие инвалидами вследствие ранения, контузии, увечья или заболевания / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Хакасия	персонал; Государственные, Муниципальные	по уходу за ребенком до 3 лет / 08	85.0								
Российская Федерация	Всего	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 02	66.0	128.0	11.0	18.0	41.0	7.0	6.0	19.0	7.0
Российская Федерация	Всего	Граждане, подвергшиеся воздействию радиации / 04	1750.0	8280.0	2525.0	498.0	2817.0	495.0	576.0	1358.0	573.0
Российская Федерация	Всего	Инвалиды 1 и 2 групп, инвалиды с детства / 05	5042.0	15703.0	2126.0	1706.0	6036.0	596.0	469.0	1240.0	449.0
Российская Федерация	Всего	Студенты, находящиеся на полном государственном обеспечении / 01	6910.0	29051.0	4726.0	1202.0	6341.0	807.0	636.0	1870.0	704.0
Российская Федерация	Всего	Численность студентов, находящихся в академическом отпуске:  по состоянию здоровья / 07	7103.0								
Российская Федерация	Всего	из них (из строки 05) – дети-инвалиды / 06	1726.0	2285.0	120.0	725.0	1211.0	53.0	14.0	44.0	18.0
Российская Федерация	Всего	из них ставшие инвалидами вследствие ранения, контузии, увечья или заболевания / 03	6.0	10.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
Российская Федерация	Всего	по уходу за ребенком до 3 лет / 08	4272.0								
Российская Федерация	Всего; персонал	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 02	66.0	128.0	11.0	18.0	41.0	7.0	6.0	19.0	7.0
Российская Федерация	Всего; персонал	Граждане, подвергшиеся воздействию радиации / 04	1750.0	8280.0	2525.0	498.0	2817.0	495.0	576.0	1358.0	573.0
Российская Федерация	Всего; персонал	Инвалиды 1 и 2 групп, инвалиды с детства / 05	5042.0	15703.0	2126.0	1706.0	6036.0	596.0	469.0	1240.0	449.0
Российская Федерация	Всего; персонал	Студенты, находящиеся на полном государственном обеспечении / 01	6910.0	29051.0	4726.0	1202.0	6341.0	807.0	636.0	1870.0	704.0
Российская Федерация	Всего; персонал	Численность студентов, находящихся в академическом отпуске:  по состоянию здоровья / 07	7103.0								
Российская Федерация	Всего; персонал	из них (из строки 05) – дети-инвалиды / 06	1726.0	2285.0	120.0	725.0	1211.0	53.0	14.0	44.0	18.0
Российская Федерация	Всего; персонал	из них ставшие инвалидами вследствие ранения, контузии, увечья или заболевания / 03	6.0	10.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
Российская Федерация	Всего; персонал	по уходу за ребенком до 3 лет / 08	4272.0								
Российская Федерация	Государственные, Муниципальные	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 02	66.0	128.0	11.0	18.0	41.0	7.0	6.0	19.0	7.0
Российская Федерация	Государственные, Муниципальные	Граждане, подвергшиеся воздействию радиации / 04	1747.0	8261.0	2520.0	498.0	2810.0	494.0	576.0	1355.0	573.0
Российская Федерация	Государственные, Муниципальные	Инвалиды 1 и 2 групп, инвалиды с детства / 05	5015.0	15624.0	2119.0	1703.0	6023.0	596.0	467.0	1237.0	448.0
Российская Федерация	Государственные, Муниципальные	Студенты, находящиеся на полном государственном обеспечении / 01	6893.0	28957.0	4712.0	1197.0	6325.0	807.0	635.0	1869.0	703.0
Российская Федерация	Государственные, Муниципальные	Численность студентов, находящихся в академическом отпуске:  по состоянию здоровья / 07	7066.0								
Российская Федерация	Государственные, Муниципальные	из них (из строки 05) – дети-инвалиды / 06	1713.0	2264.0	119.0	723.0	1210.0	53.0	14.0	44.0	18.0
Российская Федерация	Государственные, Муниципальные	из них ставшие инвалидами вследствие ранения, контузии, увечья или заболевания / 03	6.0	10.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
Российская Федерация	Государственные, Муниципальные	по уходу за ребенком до 3 лет / 08	4229.0								
Российская Федерация	Частные	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные	Граждане, подвергшиеся воздействию радиации / 04	3.0	19.0	5.0	0.0	7.0	1.0	0.0	3.0	0.0
Российская Федерация	Частные	Инвалиды 1 и 2 групп, инвалиды с детства / 05	27.0	79.0	7.0	3.0	13.0	0.0	2.0	3.0	1.0
Российская Федерация	Частные	Студенты, находящиеся на полном государственном обеспечении / 01	17.0	94.0	14.0	5.0	16.0	0.0	1.0	1.0	1.0
Российская Федерация	Частные	Численность студентов, находящихся в академическом отпуске:  по состоянию здоровья / 07	37.0								
Российская Федерация	Частные	из них (из строки 05) – дети-инвалиды / 06	13.0	21.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные	из них ставшие инвалидами вследствие ранения, контузии, увечья или заболевания / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные	по уходу за ребенком до 3 лет / 08	43.0								
Российская Федерация	персонал; Государственные, Муниципальные	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 02	66.0	128.0	11.0	18.0	41.0	7.0	6.0	19.0	7.0
Российская Федерация	персонал; Государственные, Муниципальные	Граждане, подвергшиеся воздействию радиации / 04	1747.0	8261.0	2520.0	498.0	2810.0	494.0	576.0	1355.0	573.0
Российская Федерация	персонал; Государственные, Муниципальные	Инвалиды 1 и 2 групп, инвалиды с детства / 05	5015.0	15624.0	2119.0	1703.0	6023.0	596.0	467.0	1237.0	448.0
Российская Федерация	персонал; Государственные, Муниципальные	Студенты, находящиеся на полном государственном обеспечении / 01	6893.0	28957.0	4712.0	1197.0	6325.0	807.0	635.0	1869.0	703.0
Российская Федерация	персонал; Государственные, Муниципальные	Численность студентов, находящихся в академическом отпуске:  по состоянию здоровья / 07	7066.0								
Российская Федерация	персонал; Государственные, Муниципальные	из них (из строки 05) – дети-инвалиды / 06	1713.0	2264.0	119.0	723.0	1210.0	53.0	14.0	44.0	18.0
Российская Федерация	персонал; Государственные, Муниципальные	из них ставшие инвалидами вследствие ранения, контузии, увечья или заболевания / 03	6.0	10.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
Российская Федерация	персонал; Государственные, Муниципальные	по уходу за ребенком до 3 лет / 08	4229.0								
Российская Федерация	персонал; Частные	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Российская Федерация	персонал; Частные	Граждане, подвергшиеся воздействию радиации / 04	3.0	19.0	5.0	0.0	7.0	1.0	0.0	3.0	0.0
Российская Федерация	персонал; Частные	Инвалиды 1 и 2 групп, инвалиды с детства / 05	27.0	79.0	7.0	3.0	13.0	0.0	2.0	3.0	1.0
Российская Федерация	персонал; Частные	Студенты, находящиеся на полном государственном обеспечении / 01	17.0	94.0	14.0	5.0	16.0	0.0	1.0	1.0	1.0
Российская Федерация	персонал; Частные	Численность студентов, находящихся в академическом отпуске:  по состоянию здоровья / 07	37.0								
Российская Федерация	персонал; Частные	из них (из строки 05) – дети-инвалиды / 06	13.0	21.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0
Российская Федерация	персонал; Частные	из них ставшие инвалидами вследствие ранения, контузии, увечья или заболевания / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Российская Федерация	персонал; Частные	по уходу за ребенком до 3 лет / 08	43.0								
Ростовская область	персонал; Государственные, Муниципальные	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 02	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Ростовская область	персонал; Государственные, Муниципальные	Граждане, подвергшиеся воздействию радиации / 04	1.0	3.0	0.0	1.0	4.0	0.0	0.0	1.0	0.0
Ростовская область	персонал; Государственные, Муниципальные	Инвалиды 1 и 2 групп, инвалиды с детства / 05	102.0	413.0	82.0	49.0	268.0	35.0	22.0	43.0	14.0
Ростовская область	персонал; Государственные, Муниципальные	Студенты, находящиеся на полном государственном обеспечении / 01	209.0	956.0	146.0	21.0	132.0	22.0	27.0	51.0	18.0
Ростовская область	персонал; Государственные, Муниципальные	Численность студентов, находящихся в академическом отпуске:  по состоянию здоровья / 07	351.0								
Ростовская область	персонал; Государственные, Муниципальные	из них (из строки 05) – дети-инвалиды / 06	49.0	53.0	4.0	24.0	63.0	1.0	0.0	0.0	0.0
Ростовская область	персонал; Государственные, Муниципальные	из них ставшие инвалидами вследствие ранения, контузии, увечья или заболевания / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ростовская область	персонал; Государственные, Муниципальные	по уходу за ребенком до 3 лет / 08	120.0								
