region	tags	indicator	Программы подготовки квалифицированных рабочих, служащих > на базе основного общего образования > Выпуск > 11.0	Программы подготовки квалифицированных рабочих, служащих > на базе основного общего образования > Принято > 9.0	Программы подготовки квалифицированных рабочих, служащих > на базе основного общего образования > Численность студентов > 10.0	Программы подготовки квалифицированных рабочих, служащих > на базе среднего общего образования > Выпуск > 14.0	Программы подготовки квалифицированных рабочих, служащих > на базе среднего общего образования > Принято > 12.0	Программы подготовки квалифицированных рабочих, служащих > на базе среднего общего образования > Численность студентов > 13.0	Программы подготовки специалистов среднего звена > на базе основного общего образования > Выпуск > 5.0	Программы подготовки специалистов среднего звена > на базе основного общего образования > Принято > 3.0	Программы подготовки специалистов среднего звена > на базе основного общего образования > Численность студентов > 4.0	Программы подготовки специалистов среднего звена > на базе среднего общего образования > Выпуск > 8.0	Программы подготовки специалистов среднего звена > на базе среднего общего образования > Принято > 6.0	Программы подготовки специалистов среднего звена > на базе среднего общего образования > Численность студентов > 7.0
Новосибирская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки специалистов среднего звена, находящихся в академическом отпуске: по состоянию здоровья / 7.0								141.0				
Новосибирская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки специалистов среднего звена, находящихся в академическом отпуске: по уходу за ребенком до 3 лет / 8.0								160.0				
Новосибирская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Студенты, находящиеся на полном государственном обеспечении / 1.0	158.0	73.0	489.0	26.0	21.0	59.0	179.0	143.0	700.0	96.0	131.0	328.0
Новосибирская область	Частные; Очная	    из них (из стр. 05) - дети-инвалиды / 6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	11.0	0.0	0.0	0.0
Новосибирская область	Частные; Очная	"    из них ставшие инвалидами вследствие ранения,
    контузии, увечья или заболевания / 3.0"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Новосибирская область	Частные; Очная	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Новосибирская область	Частные; Очная	Граждане, подвергшиеся воздействию радиации / 4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Новосибирская область	Частные; Очная	Инвалиды 1 и 2 групп, инвалиды с детства / 5.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	11.0	14.0	1.0	1.0	3.0
Новосибирская область	Частные; Очная	Справка 6. Численность студентов, обучающихся по программам подготовки квалифицированных рабочих, служащих, находящихся в академическом отпуске: по состоянию здоровья / 9.0								0.0				
Новосибирская область	Частные; Очная	Справка 6. Численность студентов, обучающихся по программам подготовки квалифицированных рабочих, служащих, находящихся в академическом отпуске: по уходу за ребенком до 3 лет / 10.0								0.0				
Новосибирская область	Частные; Очная	Справка 6. Численность студентов, обучающихся по программам подготовки специалистов среднего звена, находящихся в академическом отпуске: по состоянию здоровья / 7.0								1.0				
Новосибирская область	Частные; Очная	Справка 6. Численность студентов, обучающихся по программам подготовки специалистов среднего звена, находящихся в академическом отпуске: по уходу за ребенком до 3 лет / 8.0								1.0				
Новосибирская область	Частные; Очная	Студенты, находящиеся на полном государственном обеспечении / 1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Омская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    из них (из стр. 05) - дети-инвалиды / 6.0	0.0	40.0	45.0	1.0	1.0	1.0	4.0	54.0	104.0	2.0	1.0	4.0
Омская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	"    из них ставшие инвалидами вследствие ранения,
    контузии, увечья или заболевания / 3.0"	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Омская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
Омская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Граждане, подвергшиеся воздействию радиации / 4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Омская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Инвалиды 1 и 2 групп, инвалиды с детства / 5.0	7.0	51.0	92.0	1.0	1.0	2.0	30.0	69.0	240.0	12.0	10.0	48.0
Омская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки квалифицированных рабочих, служащих, находящихся в академическом отпуске: по состоянию здоровья / 9.0								20.0				
Омская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки квалифицированных рабочих, служащих, находящихся в академическом отпуске: по уходу за ребенком до 3 лет / 10.0								148.0				
Омская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки специалистов среднего звена, находящихся в академическом отпуске: по состоянию здоровья / 7.0								101.0				
Омская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки специалистов среднего звена, находящихся в академическом отпуске: по уходу за ребенком до 3 лет / 8.0								238.0				
Омская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Студенты, находящиеся на полном государственном обеспечении / 1.0	210.0	120.0	609.0	5.0	5.0	5.0	161.0	132.0	755.0	44.0	49.0	140.0
Омская область	Частные; Очная	    из них (из стр. 05) - дети-инвалиды / 6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Омская область	Частные; Очная	"    из них ставшие инвалидами вследствие ранения,
    контузии, увечья или заболевания / 3.0"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Омская область	Частные; Очная	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Омская область	Частные; Очная	Граждане, подвергшиеся воздействию радиации / 4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Омская область	Частные; Очная	Инвалиды 1 и 2 групп, инвалиды с детства / 5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Омская область	Частные; Очная	Справка 6. Численность студентов, обучающихся по программам подготовки квалифицированных рабочих, служащих, находящихся в академическом отпуске: по состоянию здоровья / 9.0								0.0				
Омская область	Частные; Очная	Справка 6. Численность студентов, обучающихся по программам подготовки квалифицированных рабочих, служащих, находящихся в академическом отпуске: по уходу за ребенком до 3 лет / 10.0								0.0				
Омская область	Частные; Очная	Справка 6. Численность студентов, обучающихся по программам подготовки специалистов среднего звена, находящихся в академическом отпуске: по состоянию здоровья / 7.0								0.0				
Омская область	Частные; Очная	Справка 6. Численность студентов, обучающихся по программам подготовки специалистов среднего звена, находящихся в академическом отпуске: по уходу за ребенком до 3 лет / 8.0								0.0				
Омская область	Частные; Очная	Студенты, находящиеся на полном государственном обеспечении / 1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
Оренбургская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    из них (из стр. 05) - дети-инвалиды / 6.0	0.0	7.0	17.0	0.0	0.0	0.0	9.0	102.0	209.0	0.0	0.0	0.0
Оренбургская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	"    из них ставшие инвалидами вследствие ранения,
    контузии, увечья или заболевания / 3.0"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
Оренбургская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
Оренбургская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Граждане, подвергшиеся воздействию радиации / 4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Оренбургская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Инвалиды 1 и 2 групп, инвалиды с детства / 5.0	2.0	9.0	27.0	0.0	0.0	0.0	84.0	137.0	361.0	3.0	3.0	15.0
Оренбургская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки квалифицированных рабочих, служащих, находящихся в академическом отпуске: по состоянию здоровья / 9.0								14.0				
Оренбургская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки квалифицированных рабочих, служащих, находящихся в академическом отпуске: по уходу за ребенком до 3 лет / 10.0								14.0				
Оренбургская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки специалистов среднего звена, находящихся в академическом отпуске: по состоянию здоровья / 7.0								69.0				
Оренбургская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки специалистов среднего звена, находящихся в академическом отпуске: по уходу за ребенком до 3 лет / 8.0								84.0				
Оренбургская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Студенты, находящиеся на полном государственном обеспечении / 1.0	166.0	51.0	309.0	0.0	0.0	0.0	238.0	185.0	935.0	11.0	8.0	41.0
Орловская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    из них (из стр. 05) - дети-инвалиды / 6.0	0.0	5.0	8.0	0.0	0.0	0.0	4.0	33.0	64.0	0.0	0.0	0.0
Орловская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	"    из них ставшие инвалидами вследствие ранения,
    контузии, увечья или заболевания / 3.0"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Орловская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Орловская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Граждане, подвергшиеся воздействию радиации / 4.0	76.0	51.0	195.0	3.0	4.0	4.0	304.0	422.0	1391.0	1.0	5.0	6.0
Орловская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Инвалиды 1 и 2 групп, инвалиды с детства / 5.0	1.0	5.0	13.0	0.0	0.0	11.0	30.0	41.0	128.0	0.0	1.0	2.0
Орловская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки квалифицированных рабочих, служащих, находящихся в академическом отпуске: по состоянию здоровья / 9.0								0.0				
Орловская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки квалифицированных рабочих, служащих, находящихся в академическом отпуске: по уходу за ребенком до 3 лет / 10.0								9.0				
Орловская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки специалистов среднего звена, находящихся в академическом отпуске: по состоянию здоровья / 7.0								12.0				
Орловская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки специалистов среднего звена, находящихся в академическом отпуске: по уходу за ребенком до 3 лет / 8.0								33.0				
Орловская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Студенты, находящиеся на полном государственном обеспечении / 1.0	42.0	25.0	110.0	2.0	3.0	3.0	75.0	49.0	224.0	2.0	6.0	8.0
Пензенская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    из них (из стр. 05) - дети-инвалиды / 6.0	3.0	11.0	22.0	0.0	0.0	0.0	6.0	55.0	105.0	0.0	0.0	1.0
Пензенская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	"    из них ставшие инвалидами вследствие ранения,
    контузии, увечья или заболевания / 3.0"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Пензенская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Пензенская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Граждане, подвергшиеся воздействию радиации / 4.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	10.0	0.0	0.0	0.0
Пензенская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Инвалиды 1 и 2 групп, инвалиды с детства / 5.0	14.0	14.0	46.0	0.0	0.0	0.0	34.0	58.0	166.0	1.0	2.0	12.0
Пензенская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки квалифицированных рабочих, служащих, находящихся в академическом отпуске: по состоянию здоровья / 9.0								2.0				
Пензенская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки квалифицированных рабочих, служащих, находящихся в академическом отпуске: по уходу за ребенком до 3 лет / 10.0								12.0				
Пензенская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки специалистов среднего звена, находящихся в академическом отпуске: по состоянию здоровья / 7.0								43.0				
Пензенская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки специалистов среднего звена, находящихся в академическом отпуске: по уходу за ребенком до 3 лет / 8.0								23.0				
Пензенская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Студенты, находящиеся на полном государственном обеспечении / 1.0	110.0	98.0	377.0	0.0	3.0	3.0	110.0	151.0	559.0	26.0	10.0	57.0
Пермский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    из них (из стр. 05) - дети-инвалиды / 6.0	2.0	17.0	30.0	0.0	0.0	0.0	3.0	54.0	103.0	2.0	0.0	0.0
Пермский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	"    из них ставшие инвалидами вследствие ранения,
    контузии, увечья или заболевания / 3.0"	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Пермский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Пермский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Граждане, подвергшиеся воздействию радиации / 4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Пермский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Инвалиды 1 и 2 групп, инвалиды с детства / 5.0	9.0	21.0	48.0	0.0	0.0	0.0	34.0	58.0	153.0	2.0	0.0	27.0
Пермский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки квалифицированных рабочих, служащих, находящихся в академическом отпуске: по состоянию здоровья / 9.0								4.0				
Пермский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки квалифицированных рабочих, служащих, находящихся в академическом отпуске: по уходу за ребенком до 3 лет / 10.0								141.0				
Пермский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки специалистов среднего звена, находящихся в академическом отпуске: по состоянию здоровья / 7.0								49.0				
Пермский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки специалистов среднего звена, находящихся в академическом отпуске: по уходу за ребенком до 3 лет / 8.0								174.0				
Пермский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Студенты, находящиеся на полном государственном обеспечении / 1.0	290.0	229.0	911.0	14.0	0.0	1.0	273.0	226.0	1189.0	59.0	95.0	295.0
Приморский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    из них (из стр. 05) - дети-инвалиды / 6.0	0.0	7.0	13.0	0.0	0.0	0.0	4.0	43.0	90.0	2.0	1.0	3.0
Приморский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	"    из них ставшие инвалидами вследствие ранения,
    контузии, увечья или заболевания / 3.0"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Приморский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0
Приморский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Граждане, подвергшиеся воздействию радиации / 4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Приморский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Инвалиды 1 и 2 групп, инвалиды с детства / 5.0	10.0	24.0	31.0	0.0	0.0	0.0	32.0	62.0	146.0	5.0	5.0	15.0
Приморский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки квалифицированных рабочих, служащих, находящихся в академическом отпуске: по состоянию здоровья / 9.0								16.0				
Приморский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки квалифицированных рабочих, служащих, находящихся в академическом отпуске: по уходу за ребенком до 3 лет / 10.0								73.0				
Приморский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки специалистов среднего звена, находящихся в академическом отпуске: по состоянию здоровья / 7.0								79.0				
Приморский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки специалистов среднего звена, находящихся в академическом отпуске: по уходу за ребенком до 3 лет / 8.0								136.0				
Приморский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Студенты, находящиеся на полном государственном обеспечении / 1.0	110.0	80.0	359.0	14.0	9.0	29.0	166.0	172.0	754.0	31.0	35.0	97.0
Приморский край	Частные; Очная	    из них (из стр. 05) - дети-инвалиды / 6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Приморский край	Частные; Очная	"    из них ставшие инвалидами вследствие ранения,
    контузии, увечья или заболевания / 3.0"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Приморский край	Частные; Очная	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Приморский край	Частные; Очная	Граждане, подвергшиеся воздействию радиации / 4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Приморский край	Частные; Очная	Инвалиды 1 и 2 групп, инвалиды с детства / 5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Приморский край	Частные; Очная	Справка 6. Численность студентов, обучающихся по программам подготовки квалифицированных рабочих, служащих, находящихся в академическом отпуске: по состоянию здоровья / 9.0								0.0				
Приморский край	Частные; Очная	Справка 6. Численность студентов, обучающихся по программам подготовки квалифицированных рабочих, служащих, находящихся в академическом отпуске: по уходу за ребенком до 3 лет / 10.0								0.0				
Приморский край	Частные; Очная	Справка 6. Численность студентов, обучающихся по программам подготовки специалистов среднего звена, находящихся в академическом отпуске: по состоянию здоровья / 7.0								0.0				
Приморский край	Частные; Очная	Справка 6. Численность студентов, обучающихся по программам подготовки специалистов среднего звена, находящихся в академическом отпуске: по уходу за ребенком до 3 лет / 8.0								0.0				
Приморский край	Частные; Очная	Студенты, находящиеся на полном государственном обеспечении / 1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Псковская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    из них (из стр. 05) - дети-инвалиды / 6.0	0.0	3.0	3.0	0.0	0.0	0.0	2.0	18.0	41.0	0.0	0.0	0.0
Псковская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	"    из них ставшие инвалидами вследствие ранения,
    контузии, увечья или заболевания / 3.0"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Псковская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Псковская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Граждане, подвергшиеся воздействию радиации / 4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Псковская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Инвалиды 1 и 2 групп, инвалиды с детства / 5.0	2.0	4.0	8.0	0.0	0.0	0.0	9.0	19.0	71.0	4.0	2.0	6.0
Псковская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки квалифицированных рабочих, служащих, находящихся в академическом отпуске: по состоянию здоровья / 9.0								1.0				
Псковская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки квалифицированных рабочих, служащих, находящихся в академическом отпуске: по уходу за ребенком до 3 лет / 10.0								13.0				
Псковская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки специалистов среднего звена, находящихся в академическом отпуске: по состоянию здоровья / 7.0								10.0				
Псковская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки специалистов среднего звена, находящихся в академическом отпуске: по уходу за ребенком до 3 лет / 8.0								31.0				
Псковская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Студенты, находящиеся на полном государственном обеспечении / 1.0	40.0	10.0	73.0	0.0	0.0	0.0	52.0	31.0	159.0	12.0	4.0	17.0
Псковская область	Частные; Очная	    из них (из стр. 05) - дети-инвалиды / 6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Псковская область	Частные; Очная	"    из них ставшие инвалидами вследствие ранения,
    контузии, увечья или заболевания / 3.0"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Псковская область	Частные; Очная	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Псковская область	Частные; Очная	Граждане, подвергшиеся воздействию радиации / 4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Псковская область	Частные; Очная	Инвалиды 1 и 2 групп, инвалиды с детства / 5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Псковская область	Частные; Очная	Справка 6. Численность студентов, обучающихся по программам подготовки квалифицированных рабочих, служащих, находящихся в академическом отпуске: по состоянию здоровья / 9.0								0.0				
Псковская область	Частные; Очная	Справка 6. Численность студентов, обучающихся по программам подготовки квалифицированных рабочих, служащих, находящихся в академическом отпуске: по уходу за ребенком до 3 лет / 10.0								0.0				
Псковская область	Частные; Очная	Справка 6. Численность студентов, обучающихся по программам подготовки специалистов среднего звена, находящихся в академическом отпуске: по состоянию здоровья / 7.0								4.0				
Псковская область	Частные; Очная	Справка 6. Численность студентов, обучающихся по программам подготовки специалистов среднего звена, находящихся в академическом отпуске: по уходу за ребенком до 3 лет / 8.0								0.0				
Псковская область	Частные; Очная	Студенты, находящиеся на полном государственном обеспечении / 1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Адыгея	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    из них (из стр. 05) - дети-инвалиды / 6.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	19.0	39.0	2.0	1.0	1.0
Республика Адыгея	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	"    из них ставшие инвалидами вследствие ранения,
    контузии, увечья или заболевания / 3.0"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Адыгея	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 2.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
Республика Адыгея	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Граждане, подвергшиеся воздействию радиации / 4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Адыгея	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Инвалиды 1 и 2 групп, инвалиды с детства / 5.0	1.0	2.0	3.0	1.0	0.0	0.0	11.0	19.0	57.0	2.0	3.0	3.0
Республика Адыгея	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки квалифицированных рабочих, служащих, находящихся в академическом отпуске: по состоянию здоровья / 9.0								5.0				
Республика Адыгея	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки квалифицированных рабочих, служащих, находящихся в академическом отпуске: по уходу за ребенком до 3 лет / 10.0								7.0				
Республика Адыгея	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки специалистов среднего звена, находящихся в академическом отпуске: по состоянию здоровья / 7.0								14.0				
Республика Адыгея	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки специалистов среднего звена, находящихся в академическом отпуске: по уходу за ребенком до 3 лет / 8.0								4.0				
